angle_deg	RPM300	RPM500	RPM700	RPM900
5.3500000000e+01	1.9124117522e-06	3.4143877566e-06	1.1551635805e-06	5.6313596603e-06
5.4000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
5.4500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
5.5000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
5.5500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
5.6000000000e+01	1.9411224261e-06	9.3481153488e-07	6.4603420790e-06	4.9970835374e-06
5.6500000000e+01	2.3385062555e-06	3.9106437797e-06	2.4680031274e-06	2.3415904269e-06
5.7000000000e+01	4.1300386871e-06	5.1641578115e-06	3.0180164222e-07	3.3677514443e-06
5.7500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
5.8000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
5.8500000000e+01	2.4699432317e-06	5.2262459331e-06	4.2134486109e-06	5.8785379058e-06
5.9000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.4359728289e-06
5.9500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
6.0000000000e+01	5.4298620801e-06	5.8578451244e-07	5.6794994101e-06	6.2442459759e-06
6.0500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
6.1000000000e+01	4.6567859427e-06	4.6331015398e-07	1.8694703715e-06	2.9115058984e-06
6.1500000000e+01	3.1792418910e-06	5.0966172648e-06	2.8327277863e-06	2.7118217833e-06
6.2000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
6.2500000000e+01	7.4204499709e-07	6.6557481357e-06	2.8180806037e-06	3.7419813529e-06
6.3000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
6.3500000000e+01	6.7376894999e-07	6.1151378755e-06	5.9376654214e-06	6.5230382801e-07
6.4000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
6.4500000000e+01	1.1553799556e-06	7.0739534618e-07	1.8640479289e-06	4.7125364665e-06
6.5000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
6.5500000000e+01	5.2080661702e-07	1.6081630644e-06	6.2952559282e-06	4.0029543018e-06
6.6000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
6.6500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
6.7000000000e+01	3.4694030397e-07	2.7532632376e-07	1.4091321996e-06	4.1040170228e-06
6.7500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
6.8000000000e+01	7.2633144357e-07	1.7825185445e-06	6.3156742491e-06	4.1738015290e-06
6.8500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
6.9000000000e+01	6.1503783805e-06	6.8689827695e-08	6.7714988230e-06	4.2544595216e-06
6.9500000000e+01	1.3969460635e-06	2.4621830415e-06	4.2000606523e-09	6.4082293912e-06
7.0000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.0500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.1000000000e+01	2.2836838051e-06	2.6102947116e-06	5.9915563422e-06	6.9197220645e-06
7.1500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.2000000000e+01	5.5411866417e-06	5.9067227783e-06	1.5076624251e-06	4.4092977242e-07
7.2500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.3000000000e+01	4.4395310583e-06	1.0123652019e-06	1.4023871132e-06	1.6832359962e-06
7.3500000000e+01	5.8540653193e-06	3.0251066042e-06	1.4980194705e-06	1.9301464120e-06
7.4000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.4500000000e+01	2.0524296280e-06	1.6896246375e-07	5.0723411748e-06	2.5065479807e-06
7.5000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.5500000000e+01	6.9414021643e-06	3.3942239224e-06	4.8393983326e-06	4.7112043212e-08
7.6000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.6500000000e+01	1.7694478787e-06	6.9572835236e-06	4.8639021619e-06	4.2761250151e-06
7.7000000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.7500000000e+01	2.3872149168e-06	6.1353219411e-06	5.7480070567e-07	3.6131413079e-06
7.8000000000e+01	5.4896426625e-06	4.1917704525e-06	1.7474936113e-06	3.4307822829e-06
7.8500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.9000000000e+01	5.1577329671e-07	9.9952978932e-07	2.0919200324e-06	3.4003832977e-06
7.9500000000e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
8.0000000000e+01	6.7046304745e-07	4.5056106479e-06	1.3361166762e-06	4.6749011783e-06
